,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,timestamp,PM2.5,humidity,temperature
6555,6555,6555,6555,6555,6555,24/02/2021 15:00,39.5,73.4,25.3
6556,6556,6556,6556,6556,6556,24/02/2021 16:00,30.1,72.0,25.5
6557,6557,6557,6557,6557,6557,24/02/2021 17:00,28.3,72.5,25.1
6558,6558,6558,6558,6558,6558,24/02/2021 18:00,30.5,75.5,24.5
6559,6559,6559,6559,6559,6559,24/02/2021 19:00,34.7,79.7,23.7
6560,6560,6560,6560,6560,6560,24/02/2021 20:00,32.3,83.6,23.2
6561,6561,6561,6561,6561,6561,24/02/2021 21:00,37.7,87.5,22.9
6562,6562,6562,6562,6562,6562,24/02/2021 22:00,42.4,91.2,22.7
6563,6563,6563,6563,6563,6563,24/02/2021 23:00,35.6,92.0,22.4
6564,6564,6564,6564,6564,6564,25/02/2021 00:00,38.9,94.4,22.3
6565,6565,6565,6565,6565,6565,25/02/2021 01:00,49.1,96.4,22.2
6566,6566,6566,6566,6566,6566,25/02/2021 02:00,58.4,99.3,21.9
6567,6567,6567,6567,6567,6567,25/02/2021 03:00,57.4,100.0,21.8
6568,6568,6568,6568,6568,6568,25/02/2021 04:00,63.4,100.0,21.7
6569,6569,6569,6569,6569,6569,25/02/2021 05:00,59.2,100.0,21.6
6570,6570,6570,6570,6570,6570,25/02/2021 06:00,57.0,100.0,21.8
6571,6571,6571,6571,6571,6571,25/02/2021 07:00,60.0,100.0,21.8
6572,6572,6572,6572,6572,6572,25/02/2021 08:00,74.0,100.0,21.8
6573,6573,6573,6573,6573,6573,25/02/2021 09:00,74.1,100.0,22.1
6574,6574,6574,6574,6574,6574,25/02/2021 10:00,58.5,99.6,22.8
6575,6575,6575,6575,6575,6575,25/02/2021 11:00,52.9,93.8,23.8
6576,6576,6576,6576,6576,6576,25/02/2021 12:00,59.3,88.8,24.6
6577,6577,6577,6577,6577,6577,25/02/2021 13:00,75.2,86.0,25.1
6578,6578,6578,6578,6578,6578,25/02/2021 14:00,84.0,81.2,25.8
6579,6579,6579,6579,6579,6579,25/02/2021 15:00,75.6,80.0,26.2
6580,6580,6580,6580,6580,6580,25/02/2021 16:00,89.8,81.1,26.0
6581,6581,6581,6581,6581,6581,25/02/2021 17:00,59.9,82.7,25.5
6582,6582,6582,6582,6582,6582,25/02/2021 18:00,40.5,85.9,24.8
6583,6583,6583,6583,6583,6583,25/02/2021 19:00,38.1,89.2,24.2
6584,6584,6584,6584,6584,6584,25/02/2021 20:00,38.8,90.5,24.0
6585,6585,6585,6585,6585,6585,25/02/2021 21:00,36.2,92.8,23.8
6586,6586,6586,6586,6586,6586,25/02/2021 22:00,32.4,94.4,23.7
6587,6587,6587,6587,6587,6587,25/02/2021 23:00,34.7,98.0,23.2
6588,6588,6588,6588,6588,6588,26/02/2021 00:00,36.9,99.9,23.0
6589,6589,6589,6589,6589,6589,26/02/2021 01:00,31.3,99.9,23.0
6590,6590,6590,6590,6590,6590,26/02/2021 02:00,31.8,100.0,22.7
6591,6591,6591,6591,6591,6591,26/02/2021 03:00,41.6,100.0,22.3
6592,6592,6592,6592,6592,6592,26/02/2021 04:00,55.1,100.0,22.0
6593,6593,6593,6593,6593,6593,26/02/2021 05:00,55.1,100.0,22.1
6594,6594,6594,6594,6594,6594,26/02/2021 06:00,54.6,100.0,22.2
6595,6595,6595,6595,6595,6595,26/02/2021 07:00,63.0,100.0,22.3
6596,6596,6596,6596,6596,6596,26/02/2021 08:00,59.8,100.0,22.5
6597,6597,6597,6597,6597,6597,26/02/2021 09:00,60.4,96.4,23.2
6598,6598,6598,6598,6598,6598,26/02/2021 10:00,39.1,91.7,23.9
6599,6599,6599,6599,6599,6599,26/02/2021 11:00,45.8,91.4,24.1
6600,6600,6600,6600,6600,6600,26/02/2021 12:00,42.6,88.7,24.6
6601,6601,6601,6601,6601,6601,26/02/2021 13:00,65.8,86.8,25.1
6602,6602,6602,6602,6602,6602,26/02/2021 14:00,62.7,84.9,25.5
6603,6603,6603,6603,6603,6603,26/02/2021 15:00,58.3,82.0,26.1
6604,6604,6604,6604,6604,6604,26/02/2021 16:00,55.2,79.5,26.6
6605,6605,6605,6605,6605,6605,26/02/2021 17:00,59.0,81.4,26.2
6606,6606,6606,6606,6606,6606,26/02/2021 18:00,61.2,82.6,26.1
6607,6607,6607,6607,6607,6607,26/02/2021 19:00,79.5,87.9,25.3
6608,6608,6608,6608,6608,6608,26/02/2021 20:00,93.1,91.4,24.7
6609,6609,6609,6609,6609,6609,26/02/2021 21:00,77.0,92.0,24.4
6610,6610,6610,6610,6610,6610,26/02/2021 22:00,63.3,91.7,24.2
6611,6611,6611,6611,6611,6611,26/02/2021 23:00,62.2,93.6,23.9
6612,6612,6612,6612,6612,6612,27/02/2021 00:00,54.2,96.7,23.5
6613,6613,6613,6613,6613,6613,27/02/2021 01:00,51.2,98.5,23.2
6614,6614,6614,6614,6614,6614,27/02/2021 02:00,46.9,99.5,23.1
6615,6615,6615,6615,6615,6615,27/02/2021 03:00,73.9,100.0,22.8
6616,6616,6616,6616,6616,6616,27/02/2021 04:00,76.5,97.5,22.4
6617,6617,6617,6617,6617,6617,27/02/2021 05:00,62.1,96.9,21.1
6618,6618,6618,6618,6618,6618,27/02/2021 06:00,55.2,100.0,19.4
6619,6619,6619,6619,6619,6619,27/02/2021 07:00,48.3,99.0,19.1
6620,6620,6620,6620,6620,6620,27/02/2021 08:00,39.3,95.0,19.2
6621,6621,6621,6621,6621,6621,27/02/2021 09:00,36.8,90.6,19.4
6622,6622,6622,6622,6622,6622,27/02/2021 10:00,34.2,87.7,19.6
6623,6623,6623,6623,6623,6623,27/02/2021 11:00,36.4,93.0,18.9
6624,6624,6624,6624,6624,6624,27/02/2021 12:00,46.8,97.3,18.6
6625,6625,6625,6625,6625,6625,27/02/2021 13:00,50.0,91.7,18.9
6626,6626,6626,6626,6626,6626,27/02/2021 14:00,56.5,96.0,18.5
6627,6627,6627,6627,6627,6627,27/02/2021 15:00,64.4,99.9,17.9
6628,6628,6628,6628,6628,6628,27/02/2021 16:00,85.0,100.0,17.7
6629,6629,6629,6629,6629,6629,27/02/2021 17:00,107.2,100.0,17.8
6630,6630,6630,6630,6630,6630,27/02/2021 18:00,99.5,99.2,18.1
6631,6631,6631,6631,6631,6631,27/02/2021 19:00,112.5,97.4,18.3
6632,6632,6632,6632,6632,6632,27/02/2021 20:00,127.9,99.7,17.9
6633,6633,6633,6633,6633,6633,27/02/2021 21:00,103.1,99.7,17.6
6634,6634,6634,6634,6634,6634,27/02/2021 22:00,96.7,99.1,17.7
6635,6635,6635,6635,6635,6635,27/02/2021 23:00,108.7,100.0,17.2
6636,6636,6636,6636,6636,6636,28/02/2021 00:00,121.3,100.0,17.1
6637,6637,6637,6637,6637,6637,28/02/2021 01:00,118.3,100.0,16.9
6638,6638,6638,6638,6638,6638,28/02/2021 02:00,124.4,100.0,16.9
6639,6639,6639,6639,6639,6639,28/02/2021 03:00,106.9,100.0,16.9
6640,6640,6640,6640,6640,6640,28/02/2021 04:00,83.2,100.0,16.9
6641,6641,6641,6641,6641,6641,28/02/2021 05:00,93.2,100.0,16.8
6642,6642,6642,6642,6642,6642,28/02/2021 06:00,94.1,100.0,17.2
6643,6643,6643,6643,6643,6643,28/02/2021 07:00,139.8,100.0,17.3
6644,6644,6644,6644,6644,6644,28/02/2021 08:00,150.2,100.0,17.4
6645,6645,6645,6645,6645,6645,28/02/2021 09:00,166.8,100.0,17.3
6646,6646,6646,6646,6646,6646,28/02/2021 10:00,100.7,100.0,17.5
6647,6647,6647,6647,6647,6647,28/02/2021 11:00,89.5,100.0,17.8
6648,6648,6648,6648,6648,6648,28/02/2021 12:00,134.1,100.0,18.0
6649,6649,6649,6649,6649,6649,28/02/2021 13:00,126.3,100.0,18.3
6650,6650,6650,6650,6650,6650,28/02/2021 14:00,93.0,100.0,18.5
6651,6651,6651,6651,6651,6651,28/02/2021 15:00,98.7,100.0,18.9
6652,6652,6652,6652,6652,6652,28/02/2021 16:00,111.2,100.0,19.0
6653,6653,6653,6653,6653,6653,28/02/2021 17:00,114.1,100.0,19.0
6654,6654,6654,6654,6654,6654,28/02/2021 18:00,100.2,100.0,19.0
6655,6655,6655,6655,6655,6655,28/02/2021 19:00,90.1,100.0,19.0
6656,6656,6656,6656,6656,6656,28/02/2021 20:00,104.4,100.0,19.1
6657,6657,6657,6657,6657,6657,28/02/2021 21:00,141.5,100.0,19.2
6658,6658,6658,6658,6658,6658,28/02/2021 22:00,119.3,100.0,19.2
6659,6659,6659,6659,6659,6659,28/02/2021 23:00,111.7,100.0,19.2
6660,6660,6660,6660,6660,6660,01/03/2021 00:00,93.1,100.0,19.2
6661,6661,6661,6661,6661,6661,01/03/2021 01:00,123.7,100.0,19.0
6662,6662,6662,6662,6662,6662,01/03/2021 02:00,155.8,100.0,19.2
6663,6663,6663,6663,6663,6663,01/03/2021 03:00,142.2,100.0,19.4
6664,6664,6664,6664,6664,6664,01/03/2021 04:00,137.0,100.0,19.4
6665,6665,6665,6665,6665,6665,01/03/2021 05:00,119.0,100.0,19.4
6666,6666,6666,6666,6666,6666,01/03/2021 06:00,111.3,100.0,19.6
6667,6667,6667,6667,6667,6667,01/03/2021 07:00,92.5,100.0,19.8
6668,6668,6668,6668,6668,6668,01/03/2021 08:00,84.6,100.0,20.1
6669,6669,6669,6669,6669,6669,01/03/2021 09:00,77.9,100.0,20.2
6670,6670,6670,6670,6670,6670,01/03/2021 10:00,86.4,100.0,20.4
6671,6671,6671,6671,6671,6671,01/03/2021 11:00,84.7,100.0,20.8
6672,6672,6672,6672,6672,6672,01/03/2021 12:00,88.9,100.0,20.9
6673,6673,6673,6673,6673,6673,01/03/2021 13:00,96.9,100.0,21.1
6674,6674,6674,6674,6674,6674,01/03/2021 14:00,92.9,100.0,21.7
6675,6675,6675,6675,6675,6675,01/03/2021 15:00,67.4,100.0,22.5
6676,6676,6676,6676,6676,6676,01/03/2021 16:00,55.8,99.9,23.0
6677,6677,6677,6677,6677,6677,01/03/2021 17:00,70.6,100.0,22.7
6678,6678,6678,6678,6678,6678,01/03/2021 18:00,83.5,100.0,22.3
6679,6679,6679,6679,6679,6679,01/03/2021 19:00,144.1,100.0,21.9
6680,6680,6680,6680,6680,6680,01/03/2021 20:00,212.3,100.0,21.9
6681,6681,6681,6681,6681,6681,01/03/2021 21:00,216.7,100.0,22.0
6682,6682,6682,6682,6682,6682,01/03/2021 22:00,196.4,100.0,22.2
6683,6683,6683,6683,6683,6683,01/03/2021 23:00,183.0,100.0,22.2
6684,6684,6684,6684,6684,6684,02/03/2021 00:00,161.3,100.0,22.2
6685,6685,6685,6685,6685,6685,02/03/2021 01:00,85.3,100.0,20.7
6686,6686,6686,6686,6686,6686,02/03/2021 02:00,56.4,99.7,19.9
6687,6687,6687,6687,6687,6687,02/03/2021 03:00,44.3,95.1,19.9
6688,6688,6688,6688,6688,6688,02/03/2021 04:00,49.4,88.0,19.9
6689,6689,6689,6689,6689,6689,02/03/2021 05:00,35.9,83.3,19.8
6690,6690,6690,6690,6690,6690,02/03/2021 06:00,22.4,82.1,19.6
6691,6691,6691,6691,6691,6691,02/03/2021 07:00,25.4,82.4,19.4
6692,6692,6692,6692,6692,6692,02/03/2021 08:00,21.3,78.3,19.7
6693,6693,6693,6693,6693,6693,02/03/2021 09:00,21.35,76.5,20.1
6694,6694,6694,6694,6694,6694,02/03/2021 10:00,21.4,71.7,20.2
6695,6695,6695,6695,6695,6695,02/03/2021 11:00,20.5,69.1,20.4
6696,6696,6696,6696,6696,6696,02/03/2021 12:00,20.7,68.4,20.6
6697,6697,6697,6697,6697,6697,02/03/2021 13:00,17.9,66.5,21.1
6698,6698,6698,6698,6698,6698,02/03/2021 14:00,19.0,66.6,21.2
6699,6699,6699,6699,6699,6699,02/03/2021 15:00,20.5,67.0,21.0
6700,6700,6700,6700,6700,6700,02/03/2021 16:00,26.5,67.8,21.0
6701,6701,6701,6701,6701,6701,02/03/2021 17:00,25.6,68.5,21.0
6702,6702,6702,6702,6702,6702,02/03/2021 18:00,34.1,70.5,20.9
6703,6703,6703,6703,6703,6703,02/03/2021 19:00,37.5,72.4,20.7
6704,6704,6704,6704,6704,6704,02/03/2021 20:00,40.9,73.9,20.5
6705,6705,6705,6705,6705,6705,02/03/2021 21:00,47.4,73.9,20.6
6706,6706,6706,6706,6706,6706,02/03/2021 22:00,57.4,75.1,20.4
6707,6707,6707,6707,6707,6707,02/03/2021 23:00,59.7,75.1,20.3
6708,6708,6708,6708,6708,6708,03/03/2021 00:00,65.6,77.9,20.2
6709,6709,6709,6709,6709,6709,03/03/2021 01:00,75.3,82.4,19.9
6710,6710,6710,6710,6710,6710,03/03/2021 02:00,83.2,82.0,19.9
6711,6711,6711,6711,6711,6711,03/03/2021 03:00,91.3,87.0,19.5
6712,6712,6712,6712,6712,6712,03/03/2021 04:00,105.5,87.0,19.4
6713,6713,6713,6713,6713,6713,03/03/2021 05:00,105.1,88.4,19.4
6714,6714,6714,6714,6714,6714,03/03/2021 06:00,109.5,94.4,19.3
6715,6715,6715,6715,6715,6715,03/03/2021 07:00,106.0,94.9,19.2
6716,6716,6716,6716,6716,6716,03/03/2021 08:00,117.6,90.6,19.6
6717,6717,6717,6717,6717,6717,03/03/2021 09:00,113.4,88.5,19.8
6718,6718,6718,6718,6718,6718,03/03/2021 10:00,113.5,89.0,19.7
6719,6719,6719,6719,6719,6719,03/03/2021 11:00,84.8,87.2,19.8
6720,6720,6720,6720,6720,6720,03/03/2021 12:00,82.0,84.5,20.0
6721,6721,6721,6721,6721,6721,03/03/2021 13:00,66.9,83.5,19.9
6722,6722,6722,6722,6722,6722,03/03/2021 14:00,66.8,86.0,19.5
6723,6723,6723,6723,6723,6723,03/03/2021 15:00,99.2,98.8,18.2
6724,6724,6724,6724,6724,6724,03/03/2021 16:00,112.9,100.0,18.0
6725,6725,6725,6725,6725,6725,03/03/2021 17:00,110.2,99.6,18.0
6726,6726,6726,6726,6726,6726,03/03/2021 18:00,134.1,99.5,18.0
6727,6727,6727,6727,6727,6727,03/03/2021 19:00,90.5,97.6,17.9
6728,6728,6728,6728,6728,6728,03/03/2021 20:00,91.4,96.7,17.8
6729,6729,6729,6729,6729,6729,03/03/2021 21:00,77.0,96.8,17.8
6730,6730,6730,6730,6730,6730,03/03/2021 22:00,79.5,97.3,17.9
6731,6731,6731,6731,6731,6731,03/03/2021 23:00,81.5,97.1,17.9
6732,6732,6732,6732,6732,6732,04/03/2021 00:00,89.4,99.2,17.5
6733,6733,6733,6733,6733,6733,04/03/2021 01:00,115.0,100.0,16.6
6734,6734,6734,6734,6734,6734,04/03/2021 02:00,146.5,100.0,16.6
6735,6735,6735,6735,6735,6735,04/03/2021 03:00,98.1,100.0,16.6
6736,6736,6736,6736,6736,6736,04/03/2021 04:00,93.07499999999999,100.0,16.725
6737,6737,6737,6737,6737,6737,04/03/2021 05:00,88.05,100.0,16.85
6738,6738,6738,6738,6738,6738,04/03/2021 06:00,83.025,100.0,16.975
6739,6739,6739,6739,6739,6739,04/03/2021 07:00,78.0,100.0,17.1
6740,6740,6740,6740,6740,6740,04/03/2021 08:00,70.9,100.0,17.3
6741,6741,6741,6741,6741,6741,04/03/2021 09:00,67.2,99.7,17.7
6742,6742,6742,6742,6742,6742,04/03/2021 10:00,30.0,95.2,17.7
6743,6743,6743,6743,6743,6743,04/03/2021 11:00,32.3,95.7,17.8
6744,6744,6744,6744,6744,6744,04/03/2021 12:00,47.1,95.1,18.2
6745,6745,6745,6745,6745,6745,04/03/2021 13:00,61.6,94.4,18.5
6746,6746,6746,6746,6746,6746,04/03/2021 14:00,90.9,94.3,18.8
6747,6747,6747,6747,6747,6747,04/03/2021 15:00,136.4,97.0,18.7
6748,6748,6748,6748,6748,6748,04/03/2021 16:00,141.1,95.8,19.0
6749,6749,6749,6749,6749,6749,04/03/2021 17:00,137.7,94.8,19.3
6750,6750,6750,6750,6750,6750,04/03/2021 18:00,143.9,96.5,19.2
6751,6751,6751,6751,6751,6751,04/03/2021 19:00,158.0,98.7,19.0
6752,6752,6752,6752,6752,6752,04/03/2021 20:00,180.5,100.0,18.7
6753,6753,6753,6753,6753,6753,04/03/2021 21:00,191.2,100.0,18.6
6754,6754,6754,6754,6754,6754,04/03/2021 22:00,158.3,100.0,18.9
6755,6755,6755,6755,6755,6755,04/03/2021 23:00,104.9,100.0,18.8
6756,6756,6756,6756,6756,6756,05/03/2021 00:00,99.1,100.0,18.7
6757,6757,6757,6757,6757,6757,05/03/2021 01:00,90.8,100.0,18.7
6758,6758,6758,6758,6758,6758,05/03/2021 02:00,89.0,100.0,18.6
6759,6759,6759,6759,6759,6759,05/03/2021 03:00,88.5,100.0,18.7
6760,6760,6760,6760,6760,6760,05/03/2021 04:00,91.3,100.0,18.7
6761,6761,6761,6761,6761,6761,05/03/2021 05:00,81.9,100.0,18.9
6762,6762,6762,6762,6762,6762,05/03/2021 06:00,88.6,100.0,19.0
6763,6763,6763,6763,6763,6763,05/03/2021 07:00,88.4,100.0,19.2
6764,6764,6764,6764,6764,6764,05/03/2021 08:00,96.0,100.0,19.7
6765,6765,6765,6765,6765,6765,05/03/2021 09:00,113.7,100.0,20.3
6766,6766,6766,6766,6766,6766,05/03/2021 10:00,108.2,100.0,20.6
6767,6767,6767,6767,6767,6767,05/03/2021 11:00,102.1,100.0,20.6
6768,6768,6768,6768,6768,6768,05/03/2021 12:00,83.0,100.0,21.0
6769,6769,6769,6769,6769,6769,05/03/2021 13:00,92.5,100.0,21.1
6770,6770,6770,6770,6770,6770,05/03/2021 14:00,107.8,99.7,21.6
6771,6771,6771,6771,6771,6771,05/03/2021 15:00,108.5,100.0,21.4
6772,6772,6772,6772,6772,6772,05/03/2021 16:00,110.0,100.0,21.2
6773,6773,6773,6773,6773,6773,05/03/2021 17:00,124.7,100.0,21.2
6774,6774,6774,6774,6774,6774,05/03/2021 18:00,149.8,100.0,21.2
6775,6775,6775,6775,6775,6775,05/03/2021 19:00,144.5,100.0,21.1
6776,6776,6776,6776,6776,6776,05/03/2021 20:00,140.0,100.0,21.2
6777,6777,6777,6777,6777,6777,05/03/2021 21:00,151.7,100.0,21.2
6778,6778,6778,6778,6778,6778,05/03/2021 22:00,137.3,100.0,21.1
6779,6779,6779,6779,6779,6779,05/03/2021 23:00,118.0,100.0,21.2
6780,6780,6780,6780,6780,6780,06/03/2021 00:00,116.9,100.0,21.1
6781,6781,6781,6781,6781,6781,06/03/2021 01:00,106.3,100.0,21.2
6782,6782,6782,6782,6782,6782,06/03/2021 02:00,117.7,100.0,21.1
6783,6783,6783,6783,6783,6783,06/03/2021 03:00,127.2,100.0,21.0
6784,6784,6784,6784,6784,6784,06/03/2021 04:00,155.9,100.0,21.0
6785,6785,6785,6785,6785,6785,06/03/2021 05:00,148.8,100.0,20.8
6786,6786,6786,6786,6786,6786,06/03/2021 06:00,141.1,100.0,20.6
6787,6787,6787,6787,6787,6787,06/03/2021 07:00,144.2,100.0,20.6
6788,6788,6788,6788,6788,6788,06/03/2021 08:00,158.2,100.0,20.8
6789,6789,6789,6789,6789,6789,06/03/2021 09:00,120.4,100.0,21.6
6790,6790,6790,6790,6790,6790,06/03/2021 10:00,103.5,99.2,23.0
6791,6791,6791,6791,6791,6791,06/03/2021 11:00,97.5,91.8,24.8
6792,6792,6792,6792,6792,6792,06/03/2021 12:00,70.7,83.4,26.5
6793,6793,6793,6793,6793,6793,06/03/2021 13:00,61.2,81.1,26.5
6794,6794,6794,6794,6794,6794,06/03/2021 14:00,49.2,79.6,26.9
6795,6795,6795,6795,6795,6795,06/03/2021 15:00,55.3,79.5,27.3
6796,6796,6796,6796,6796,6796,06/03/2021 16:00,84.1,83.2,26.8
6797,6797,6797,6797,6797,6797,06/03/2021 17:00,105.6,89.5,26.1
6798,6798,6798,6798,6798,6798,06/03/2021 18:00,129.1,96.5,25.3
6799,6799,6799,6799,6799,6799,06/03/2021 19:00,84.8,98.1,24.8
6800,6800,6800,6800,6800,6800,06/03/2021 20:00,54.0,98.2,24.5
6801,6801,6801,6801,6801,6801,06/03/2021 21:00,45.4,97.9,24.2
6802,6802,6802,6802,6802,6802,06/03/2021 22:00,63.9,97.8,24.1
6803,6803,6803,6803,6803,6803,06/03/2021 23:00,72.8,99.1,24.0
6804,6804,6804,6804,6804,6804,07/03/2021 00:00,71.1,100.0,23.7
6805,6805,6805,6805,6805,6805,07/03/2021 01:00,67.6,100.0,23.6
6806,6806,6806,6806,6806,6806,07/03/2021 02:00,83.1,100.0,23.4
6807,6807,6807,6807,6807,6807,07/03/2021 03:00,67.0,100.0,23.2
6808,6808,6808,6808,6808,6808,07/03/2021 04:00,54.9,100.0,23.0
6809,6809,6809,6809,6809,6809,07/03/2021 05:00,89.5,100.0,22.8
6810,6810,6810,6810,6810,6810,07/03/2021 06:00,95.8,99.0,22.2
6811,6811,6811,6811,6811,6811,07/03/2021 07:00,59.2,94.8,22.2
6812,6812,6812,6812,6812,6812,07/03/2021 08:00,54.5,93.1,21.8
6813,6813,6813,6813,6813,6813,07/03/2021 09:00,48.2,87.8,22.0
6814,6814,6814,6814,6814,6814,07/03/2021 10:00,42.9,82.8,22.2
6815,6815,6815,6815,6815,6815,07/03/2021 11:00,49.1,81.1,22.3
6816,6816,6816,6816,6816,6816,07/03/2021 12:00,53.7,81.5,22.4
6817,6817,6817,6817,6817,6817,07/03/2021 13:00,53.1,74.8,24.1
6818,6818,6818,6818,6818,6818,07/03/2021 14:00,66.9,76.4,24.8
6819,6819,6819,6819,6819,6819,07/03/2021 15:00,80.4,79.6,24.9
6820,6820,6820,6820,6820,6820,07/03/2021 16:00,90.7,80.9,24.8
6821,6821,6821,6821,6821,6821,07/03/2021 17:00,97.8,83.5,24.4
6822,6822,6822,6822,6822,6822,07/03/2021 18:00,117.6,86.5,24.1
6823,6823,6823,6823,6823,6823,07/03/2021 19:00,129.7,89.5,23.8
6824,6824,6824,6824,6824,6824,07/03/2021 20:00,135.8,91.2,23.7
6825,6825,6825,6825,6825,6825,07/03/2021 21:00,76.3,87.7,23.5
6826,6826,6826,6826,6826,6826,07/03/2021 22:00,63.4,87.3,23.1
6827,6827,6827,6827,6827,6827,07/03/2021 23:00,71.1,88.7,22.7
6828,6828,6828,6828,6828,6828,08/03/2021 00:00,81.8,92.5,22.2
6829,6829,6829,6829,6829,6829,08/03/2021 01:00,85.9,96.0,21.6
6830,6830,6830,6830,6830,6830,08/03/2021 02:00,106.8,100.0,20.9
6831,6831,6831,6831,6831,6831,08/03/2021 03:00,112.7,100.0,20.8
6832,6832,6832,6832,6832,6832,08/03/2021 04:00,127.8,100.0,20.8
6833,6833,6833,6833,6833,6833,08/03/2021 05:00,136.7,100.0,20.8
6834,6834,6834,6834,6834,6834,08/03/2021 06:00,148.2,100.0,20.8
6835,6835,6835,6835,6835,6835,08/03/2021 07:00,160.2,100.0,21.0
6836,6836,6836,6836,6836,6836,08/03/2021 08:00,195.9,100.0,20.9
6837,6837,6837,6837,6837,6837,08/03/2021 09:00,195.6,100.0,21.3
6838,6838,6838,6838,6838,6838,08/03/2021 10:00,142.1,100.0,22.0
6839,6839,6839,6839,6839,6839,08/03/2021 11:00,137.6,99.6,22.5
6840,6840,6840,6840,6840,6840,08/03/2021 12:00,118.5,99.9,22.6
6841,6841,6841,6841,6841,6841,08/03/2021 13:00,113.6,99.5,23.0
6842,6842,6842,6842,6842,6842,08/03/2021 14:00,99.2,99.2,23.3
6843,6843,6843,6843,6843,6843,08/03/2021 15:00,113.4,99.7,23.2
6844,6844,6844,6844,6844,6844,08/03/2021 16:00,146.2,100.0,23.0
6845,6845,6845,6845,6845,6845,08/03/2021 17:00,127.7,100.0,23.3
6846,6846,6846,6846,6846,6846,08/03/2021 18:00,123.3,100.0,23.3
6847,6847,6847,6847,6847,6847,08/03/2021 19:00,103.0,100.0,23.2
6848,6848,6848,6848,6848,6848,08/03/2021 20:00,90.7,100.0,23.0
6849,6849,6849,6849,6849,6849,08/03/2021 21:00,98.8,100.0,23.1
6850,6850,6850,6850,6850,6850,08/03/2021 22:00,93.4,100.0,23.1
6851,6851,6851,6851,6851,6851,08/03/2021 23:00,83.0,100.0,23.0
6852,6852,6852,6852,6852,6852,09/03/2021 00:00,70.3,100.0,22.6
6853,6853,6853,6853,6853,6853,09/03/2021 01:00,72.7,100.0,22.4
6854,6854,6854,6854,6854,6854,09/03/2021 02:00,86.3,100.0,22.4
6855,6855,6855,6855,6855,6855,09/03/2021 03:00,74.8,100.0,22.5
6856,6856,6856,6856,6856,6856,09/03/2021 04:00,57.0,100.0,22.4
6857,6857,6857,6857,6857,6857,09/03/2021 05:00,48.9,100.0,22.4
6858,6858,6858,6858,6858,6858,09/03/2021 06:00,71.8,100.0,22.2
6859,6859,6859,6859,6859,6859,09/03/2021 07:00,73.4,100.0,22.0
6860,6860,6860,6860,6860,6860,09/03/2021 08:00,65.6,100.0,22.5
6861,6861,6861,6861,6861,6861,09/03/2021 09:00,68.6,100.0,22.8
6862,6862,6862,6862,6862,6862,09/03/2021 10:00,71.5,100.0,23.6
6863,6863,6863,6863,6863,6863,09/03/2021 11:00,74.1,99.8,24.0
6864,6864,6864,6864,6864,6864,09/03/2021 12:00,74.9,99.3,24.3
6865,6865,6865,6865,6865,6865,09/03/2021 13:00,79.9,95.3,25.2
6866,6866,6866,6866,6866,6866,09/03/2021 14:00,62.7,89.3,26.3
6867,6867,6867,6867,6867,6867,09/03/2021 15:00,32.6,90.4,26.1
6868,6868,6868,6868,6868,6868,09/03/2021 16:00,25.4,91.1,25.9
6869,6869,6869,6869,6869,6869,09/03/2021 17:00,23.7,91.9,25.7
6870,6870,6870,6870,6870,6870,09/03/2021 18:00,32.5,94.8,25.2
6871,6871,6871,6871,6871,6871,09/03/2021 19:00,34.9,97.2,24.8
6872,6872,6872,6872,6872,6872,09/03/2021 20:00,33.9,98.2,24.5
6873,6873,6873,6873,6873,6873,09/03/2021 21:00,32.0,98.6,24.4
6874,6874,6874,6874,6874,6874,09/03/2021 22:00,42.8,100.0,23.7
6875,6875,6875,6875,6875,6875,09/03/2021 23:00,49.1,100.0,23.4
6876,6876,6876,6876,6876,6876,10/03/2021 00:00,55.8,100.0,22.9
6877,6877,6877,6877,6877,6877,10/03/2021 01:00,48.5,100.0,22.8
6878,6878,6878,6878,6878,6878,10/03/2021 02:00,47.4,100.0,22.6
6879,6879,6879,6879,6879,6879,10/03/2021 03:00,43.4,100.0,22.6
6880,6880,6880,6880,6880,6880,10/03/2021 04:00,40.3,100.0,22.5
6881,6881,6881,6881,6881,6881,10/03/2021 05:00,57.2,100.0,22.2
6882,6882,6882,6882,6882,6882,10/03/2021 06:00,65.5,100.0,22.1
6883,6883,6883,6883,6883,6883,10/03/2021 07:00,65.9,100.0,22.2
6884,6884,6884,6884,6884,6884,10/03/2021 08:00,60.7,100.0,22.8
6885,6885,6885,6885,6885,6885,10/03/2021 09:00,75.2,100.0,23.2
6886,6886,6886,6886,6886,6886,10/03/2021 10:00,81.1,100.0,23.3
6887,6887,6887,6887,6887,6887,10/03/2021 11:00,69.5,99.8,24.0
6888,6888,6888,6888,6888,6888,10/03/2021 12:00,45.0,92.1,25.9
6889,6889,6889,6889,6889,6889,10/03/2021 13:00,22.1,85.2,27.0
6890,6890,6890,6890,6890,6890,10/03/2021 14:00,23.1,84.2,27.1
6891,6891,6891,6891,6891,6891,10/03/2021 15:00,22.5,80.9,27.5
6892,6892,6892,6892,6892,6892,10/03/2021 16:00,23.8,83.6,26.9
6893,6893,6893,6893,6893,6893,10/03/2021 17:00,28.0,85.3,26.7
